delivery_id,order_id,route_date,route_zone,scheduled_window,delivered_at,status,temperature_flag,replacement_required,driver_notes
DEL-22115,ORD-12487,2026-05-05,north-river,11:00-13:00,2026-05-05T12:54:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22116,ORD-12490,2025-11-30,north-river,11:00-13:00,2025-11-30T13:50:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-22117,ORD-12492,2026-01-06,north-river,11:00-13:00,2026-01-06T12:43:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22118,ORD-12493,2026-02-03,north-river,15:00-17:00,2026-02-03T16:48:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22119,ORD-12494,2026-03-10,north-river,15:00-17:00,2026-03-10T16:52:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22120,ORD-12496,2026-03-28,north-river,10:00-12:00,2026-03-28T11:31:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22121,ORD-12497,2025-11-19,columbus-outer,15:00-17:00,2025-11-19T16:13:00,delivered,high_heat,false,bag temperature elevated on arrival
DEL-22122,ORD-12498,2025-12-02,columbus-outer,11:00-13:00,2025-12-02T12:56:00,delivered,high_heat,false,bag temperature elevated on arrival
DEL-22123,ORD-12500,2025-12-15,columbus-outer,10:00-12:00,2025-12-15T11:47:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22124,ORD-12501,2025-12-29,columbus-outer,10:00-12:00,2025-12-29T11:13:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22125,ORD-12502,2026-01-17,columbus-outer,15:00-17:00,2026-01-17T16:46:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22126,ORD-12503,2026-02-05,columbus-outer,12:00-14:00,2026-02-05T13:16:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22127,ORD-12504,2026-02-03,columbus-outer,15:00-17:00,2026-02-03T18:45:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-22128,ORD-12507,2025-11-30,dayton-core,15:00-17:00,2025-11-30T16:16:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22129,ORD-12508,2025-12-17,dayton-core,15:00-17:00,2025-12-17T17:04:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22130,ORD-12509,2026-02-04,dayton-core,12:00-14:00,2026-02-04T13:46:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22131,ORD-12511,2026-02-28,dayton-core,11:00-13:00,2026-02-28T13:53:00,delivered_late,stable,true,direct handoff; acclimation note reviewed
DEL-22132,ORD-12513,2026-03-11,south-belt,12:00-14:00,2026-03-11T13:15:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22133,ORD-12515,2026-04-22,south-belt,10:00-12:00,2026-04-22T14:06:00,delivered_late,high_heat,true,bag temperature elevated on arrival
DEL-22134,ORD-12517,2025-11-21,dayton-core,12:00-14:00,2025-11-21T13:40:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22135,ORD-12519,2025-12-10,dayton-core,15:00-17:00,2025-12-10T15:56:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22136,ORD-12520,2026-01-03,dayton-core,15:00-17:00,2026-01-03T16:51:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22137,ORD-12521,2026-03-15,dayton-core,10:00-12:00,2026-03-15T11:38:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22138,ORD-12522,2026-03-15,dayton-core,10:00-12:00,2026-03-15T10:58:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22139,ORD-12525,2025-12-24,south-belt,12:00-14:00,2025-12-24T13:36:00,delivered,warm,false,direct handoff; acclimation note reviewed
DEL-22140,ORD-12526,2026-01-16,south-belt,11:00-13:00,2026-01-16T12:24:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22141,ORD-12527,2026-01-21,south-belt,12:00-14:00,2026-01-21T15:35:00,delivered_late,cold_snap,true,cold pack held longer than expected due traffic
DEL-22142,ORD-12528,2026-03-25,south-belt,10:00-12:00,2026-03-25T13:11:00,delivered_late,stable,true,rush add-on after route packed
DEL-22143,ORD-12530,2025-11-04,north-river,15:00-17:00,2025-11-04T16:28:00,delivered,warm,false,direct handoff; acclimation note reviewed
DEL-22144,ORD-12531,2025-11-14,north-river,10:00-12:00,2025-11-14T11:52:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22145,ORD-12532,2025-12-06,north-river,12:00-14:00,2025-12-06T13:21:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22146,ORD-12534,2026-01-26,north-river,11:00-13:00,2026-01-26T12:43:00,delivered,cold_snap,false,cold pack held longer than expected due traffic
DEL-22147,ORD-12535,2025-11-12,south-belt,12:00-14:00,2025-11-12T13:35:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22148,ORD-12536,2025-11-28,south-belt,15:00-17:00,2025-11-28T21:58:00,missed_window,high_heat,true,customer not available during first attempt; second pass pushed outside safe window
DEL-22149,ORD-12537,2026-02-15,south-belt,12:00-14:00,2026-02-15T13:31:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22150,ORD-12539,2026-04-05,south-belt,15:00-17:00,2026-04-05T16:36:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22151,ORD-12541,2026-04-24,south-belt,10:00-12:00,2026-04-24T15:08:00,missed_window,warm,true,customer not available during first attempt; second pass pushed outside safe window
DEL-22152,ORD-12543,2025-11-21,south-belt,12:00-14:00,2025-11-21T15:32:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-22153,ORD-12544,2026-01-01,south-belt,15:00-17:00,2026-01-01T18:47:00,delivered_late,cold_snap,true,cold pack held longer than expected due traffic
DEL-22154,ORD-12545,2026-01-15,south-belt,11:00-13:00,2026-01-15T14:55:00,delivered_late,stable,true,rush add-on after route packed
DEL-22155,ORD-12546,2026-01-24,south-belt,15:00-17:00,2026-01-24T19:51:00,missed_window,stable,false,customer not available during first attempt; second pass pushed outside safe window
DEL-22156,ORD-12547,2026-02-12,south-belt,12:00-14:00,2026-02-12T17:00:00,missed_window,cold_snap,true,rush add-on after route packed
DEL-22157,ORD-12549,2026-04-12,south-belt,15:00-17:00,2026-04-12T16:44:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22158,ORD-12550,2026-04-24,south-belt,15:00-17:00,2026-04-24T17:51:00,delivered_late,warm,true,direct handoff; acclimation note reviewed
DEL-22159,ORD-12553,2025-12-23,south-belt,15:00-17:00,2025-12-23T21:10:00,missed_window,warm,true,customer not available during first attempt; second pass pushed outside safe window
DEL-22160,ORD-12555,2026-02-03,south-belt,11:00-13:00,2026-02-03T12:08:00,delivered,cold_snap,false,cold pack held longer than expected due traffic
DEL-22161,ORD-12557,2026-04-11,south-belt,11:00-13:00,2026-04-11T17:45:00,missed_window,high_heat,true,customer not available during first attempt; second pass pushed outside safe window
DEL-22162,ORD-12560,2025-11-12,dayton-core,11:00-13:00,2025-11-12T12:57:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22163,ORD-12561,2025-11-13,dayton-core,12:00-14:00,2025-11-13T13:54:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22164,ORD-12563,2026-01-27,dayton-core,12:00-14:00,2026-01-27T15:35:00,delivered_late,cold_snap,true,cold pack held longer than expected due traffic
DEL-22165,ORD-12564,2026-03-21,dayton-core,11:00-13:00,2026-03-21T12:46:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22166,ORD-12565,2026-04-24,dayton-core,15:00-17:00,2026-04-24T18:32:00,delivered_late,stable,true,direct handoff; acclimation note reviewed
DEL-22167,ORD-12566,2026-04-30,dayton-core,11:00-13:00,2026-04-30T13:04:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22168,ORD-12567,2026-05-05,dayton-core,11:00-13:00,2026-05-05T12:48:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22169,ORD-12568,2026-05-09,dayton-core,12:00-14:00,2026-05-09T13:25:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22170,ORD-12571,2025-12-17,louisville-river,12:00-14:00,2025-12-17T17:37:00,missed_window,stable,false,customer not available during first attempt; second pass pushed outside safe window
DEL-22171,ORD-12572,2025-12-17,louisville-river,11:00-13:00,2025-12-17T16:36:00,missed_window,stable,false,rush add-on after route packed
DEL-22172,ORD-12573,2026-04-14,louisville-river,12:00-14:00,2026-04-14T15:31:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-22173,ORD-12574,2025-12-15,dayton-core,15:00-17:00,2025-12-15T16:48:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22174,ORD-12575,2026-01-04,dayton-core,12:00-14:00,2026-01-04T14:07:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22175,ORD-12576,2026-03-08,dayton-core,15:00-17:00,2026-03-08T17:03:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22176,ORD-12577,2026-04-26,dayton-core,15:00-17:00,2026-04-26T18:13:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-22177,ORD-12578,2026-05-07,dayton-core,10:00-12:00,2026-05-07T11:22:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22178,ORD-12579,2026-05-09,dayton-core,11:00-13:00,2026-05-09T12:33:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22179,ORD-12580,2025-11-04,south-belt,15:00-17:00,2025-11-04T16:34:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22180,ORD-12581,2025-12-08,south-belt,10:00-12:00,2025-12-08T12:54:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-22181,ORD-12584,2026-01-20,south-belt,10:00-12:00,2026-01-20T11:18:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22182,ORD-12585,2026-01-28,south-belt,11:00-13:00,2026-01-28T17:54:00,missed_window,cold_snap,true,customer not available during first attempt; second pass pushed outside safe window
DEL-22183,ORD-12587,2026-05-01,south-belt,12:00-14:00,2026-05-01T14:05:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22184,ORD-12588,2025-11-30,columbus-outer,11:00-13:00,2025-11-30T16:13:00,missed_window,stable,false,rush add-on after route packed
DEL-22185,ORD-12589,2025-12-16,columbus-outer,15:00-17:00,2025-12-16T16:04:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22186,ORD-12590,2026-01-08,columbus-outer,12:00-14:00,2026-01-08T15:28:00,delivered_late,stable,true,direct handoff; acclimation note reviewed
DEL-22187,ORD-12591,2026-01-12,columbus-outer,11:00-13:00,2026-01-12T13:16:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22188,ORD-12592,2026-01-26,columbus-outer,12:00-14:00,2026-01-26T20:25:00,missed_window,cold_snap,true,customer not available during first attempt; second pass pushed outside safe window
DEL-22189,ORD-12593,2026-02-24,columbus-outer,15:00-17:00,2026-02-24T16:53:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22190,ORD-12594,2026-04-09,columbus-outer,12:00-14:00,2026-04-09T15:06:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-22191,ORD-12595,2026-04-10,columbus-outer,10:00-12:00,2026-04-10T11:01:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22192,ORD-12596,2026-04-16,columbus-outer,10:00-12:00,2026-04-16T11:15:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22193,ORD-12598,2026-01-09,west-lake,10:00-12:00,2026-01-09T13:20:00,delivered_late,stable,false,rush add-on after route packed
DEL-22194,ORD-12599,2026-03-07,west-lake,10:00-12:00,2026-03-07T11:50:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22195,ORD-12600,2026-04-19,west-lake,15:00-17:00,2026-04-19T16:45:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22196,ORD-12601,2026-04-25,west-lake,12:00-14:00,2026-04-25T14:07:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22197,ORD-12602,2025-11-19,downtown,15:00-17:00,2025-11-19T16:34:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22198,ORD-12603,2025-12-26,downtown,10:00-12:00,2025-12-26T13:27:00,delivered_late,high_heat,true,rush add-on after route packed
DEL-22199,ORD-12605,2026-02-02,downtown,15:00-17:00,2026-02-02T16:36:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22200,ORD-12607,2026-02-28,downtown,10:00-12:00,2026-02-28T12:00:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22201,ORD-12608,2026-04-09,downtown,15:00-17:00,2026-04-09T16:38:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22202,ORD-12611,2026-04-28,downtown,15:00-17:00,2026-04-28T16:20:00,delivered,warm,false,direct handoff; acclimation note reviewed
DEL-22203,ORD-12613,2025-12-10,north-river,15:00-17:00,2025-12-10T16:29:00,delivered,warm,false,direct handoff; acclimation note reviewed
DEL-22204,ORD-12614,2025-12-18,north-river,10:00-12:00,2025-12-18T16:47:00,missed_window,high_heat,true,customer not available during first attempt; second pass pushed outside safe window
DEL-22205,ORD-12615,2026-01-01,north-river,15:00-17:00,2026-01-01T15:53:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22206,ORD-12616,2026-02-04,north-river,12:00-14:00,2026-02-04T13:15:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22207,ORD-12617,2026-02-05,north-river,10:00-12:00,2026-02-05T11:08:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22208,ORD-12618,2026-03-04,north-river,12:00-14:00,2026-03-04T14:06:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22209,ORD-12619,2026-03-22,north-river,10:00-12:00,2026-03-22T11:30:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22210,ORD-12621,2026-05-03,north-river,11:00-13:00,2026-05-03T12:54:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22211,ORD-12622,2025-11-14,dayton-core,11:00-13:00,2025-11-14T12:45:00,delivered,high_heat,false,bag temperature elevated on arrival
DEL-22212,ORD-12623,2025-11-19,dayton-core,12:00-14:00,2025-11-19T13:27:00,delivered,high_heat,false,bag temperature elevated on arrival
DEL-22213,ORD-12624,2025-11-22,dayton-core,10:00-12:00,2025-11-22T11:35:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22214,ORD-12625,2025-12-14,dayton-core,10:00-12:00,2025-12-14T11:23:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22215,ORD-12627,2026-02-19,dayton-core,15:00-17:00,2026-02-19T17:18:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22216,ORD-12628,2026-03-02,dayton-core,15:00-17:00,2026-03-02T16:31:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22217,ORD-12629,2026-03-22,dayton-core,12:00-14:00,2026-03-22T13:29:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22218,ORD-12631,2025-11-24,north-river,15:00-17:00,2025-11-24T16:24:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22219,ORD-12632,2025-12-10,north-river,12:00-14:00,2025-12-10T16:13:00,delivered_late,stable,true,direct handoff; acclimation note reviewed
DEL-22220,ORD-12633,2026-01-03,north-river,12:00-14:00,2026-01-03T13:55:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22221,ORD-12635,2026-02-02,north-river,12:00-14:00,2026-02-02T13:17:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22222,ORD-12636,2026-03-30,north-river,11:00-13:00,2026-03-30T12:47:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22223,ORD-12637,2026-02-02,south-belt,12:00-14:00,2026-02-02T13:44:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22224,ORD-12638,2026-03-09,south-belt,12:00-14:00,2026-03-09T13:08:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22225,ORD-12639,2026-04-08,south-belt,12:00-14:00,2026-04-08T13:27:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22226,ORD-12640,2026-05-14,south-belt,15:00-17:00,2026-05-14T18:02:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-22227,ORD-12641,2025-11-26,south-belt,15:00-17:00,2025-11-26T18:25:00,delivered_late,stable,true,direct handoff; acclimation note reviewed
DEL-22228,ORD-12642,2025-12-08,south-belt,11:00-13:00,2025-12-08T12:48:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22229,ORD-12644,2026-01-29,south-belt,11:00-13:00,2026-01-29T12:02:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22230,ORD-12646,2026-03-24,south-belt,15:00-17:00,2026-03-24T18:04:00,delivered_late,stable,false,rush add-on after route packed
DEL-22231,ORD-12647,2026-05-06,south-belt,11:00-13:00,2026-05-06T12:45:00,delivered,warm,false,direct handoff; acclimation note reviewed
DEL-22232,ORD-12648,2025-12-08,dayton-core,12:00-14:00,2025-12-08T13:44:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22233,ORD-12649,2026-03-13,dayton-core,15:00-17:00,2026-03-13T21:32:00,missed_window,stable,false,customer not available during first attempt; second pass pushed outside safe window
DEL-22234,ORD-12651,2026-05-10,dayton-core,15:00-17:00,2026-05-10T18:07:00,delivered_late,stable,true,rush add-on after route packed
DEL-22235,ORD-12653,2025-11-16,downtown,15:00-17:00,2025-11-16T16:30:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22236,ORD-12662,2025-11-08,east-clinic,10:00-12:00,2025-11-08T11:33:00,delivered,warm,false,direct handoff; acclimation note reviewed
DEL-22237,ORD-12666,2026-01-07,east-clinic,12:00-14:00,2026-01-07T13:27:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22238,ORD-12672,2025-11-08,louisville-river,15:00-17:00,2025-11-08T16:48:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22239,ORD-12674,2025-11-25,louisville-river,10:00-12:00,2025-11-25T11:28:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22240,ORD-12680,2026-01-30,louisville-river,15:00-17:00,2026-01-30T16:47:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22241,ORD-12683,2026-03-05,louisville-river,10:00-12:00,2026-03-05T11:50:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22242,ORD-12690,2025-11-13,downtown,12:00-14:00,2025-11-13T13:32:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22243,ORD-12693,2025-12-18,downtown,12:00-14:00,2025-12-18T13:46:00,delivered,warm,false,direct handoff; acclimation note reviewed
DEL-22244,ORD-12696,2026-01-18,downtown,11:00-13:00,2026-01-18T12:24:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22245,ORD-12699,2026-02-17,downtown,12:00-14:00,2026-02-17T13:26:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22246,ORD-12701,2026-03-06,downtown,10:00-12:00,2026-03-06T11:11:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22247,ORD-12711,2026-02-04,north-river,12:00-14:00,2026-02-04T13:28:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22248,ORD-12713,2026-03-02,north-river,11:00-13:00,2026-03-02T14:46:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-22249,ORD-12715,2026-04-04,north-river,12:00-14:00,2026-04-04T13:54:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22250,ORD-12721,2026-02-08,columbus-outer,12:00-14:00,2026-02-08T15:53:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-22251,ORD-12723,2026-03-10,columbus-outer,12:00-14:00,2026-03-10T13:15:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22252,ORD-12727,2025-11-13,south-belt,15:00-17:00,2025-11-13T16:40:00,delivered,high_heat,false,bag temperature elevated on arrival
DEL-22253,ORD-12730,2026-01-09,south-belt,11:00-13:00,2026-01-09T14:46:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-22254,ORD-12732,2026-02-08,south-belt,11:00-13:00,2026-02-08T16:11:00,missed_window,stable,false,customer not available during first attempt; second pass pushed outside safe window
DEL-22255,ORD-12743,2026-03-14,south-belt,12:00-14:00,2026-03-14T15:24:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-22256,ORD-12746,2026-05-06,south-belt,15:00-17:00,2026-05-06T16:51:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22257,ORD-12748,2025-11-10,south-belt,09:00-11:00,2025-11-10T13:30:00,missed_window,warm,true,customer not available during first attempt; second pass pushed outside safe window
DEL-22258,ORD-12761,2026-03-17,east-clinic,10:00-12:00,2026-03-17T11:02:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22259,ORD-12764,2026-05-10,east-clinic,12:00-14:00,2026-05-10T13:29:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22260,ORD-12767,2025-12-15,downtown,09:00-11:00,2025-12-15T12:34:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-22261,ORD-12770,2026-02-16,downtown,10:00-12:00,2026-02-16T11:29:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22262,ORD-12775,2026-05-10,downtown,10:00-12:00,2026-05-10T11:34:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22263,ORD-12778,2025-12-13,west-lake,15:00-17:00,2025-12-13T16:33:00,delivered,warm,false,direct handoff; acclimation note reviewed
DEL-22264,ORD-12780,2026-01-07,west-lake,12:00-14:00,2026-01-07T14:03:00,delivered,cold_snap,false,cold pack held longer than expected due traffic
DEL-22265,ORD-12799,2026-02-12,west-lake,11:00-13:00,2026-02-12T12:27:00,delivered,cold_snap,false,cold pack held longer than expected due traffic
DEL-22266,ORD-12808,2025-11-13,east-clinic,11:00-13:00,2025-11-13T12:18:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22267,ORD-12811,2026-01-09,east-clinic,15:00-17:00,2026-01-09T17:26:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-22268,ORD-12814,2026-03-06,east-clinic,11:00-13:00,2026-03-06T12:31:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22269,ORD-12838,2025-11-17,south-belt,10:00-12:00,2025-11-17T11:14:00,delivered,high_heat,false,bag temperature elevated on arrival
DEL-22270,ORD-12851,2026-04-05,west-lake,10:00-12:00,2026-04-05T11:50:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22271,ORD-12853,2026-05-01,west-lake,15:00-17:00,2026-05-01T17:42:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-22272,ORD-12855,2025-11-13,downtown,10:00-12:00,2025-11-13T12:09:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22273,ORD-12860,2026-03-07,downtown,10:00-12:00,2026-03-07T11:52:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22274,ORD-12869,2026-03-09,louisville-river,10:00-12:00,2026-03-09T10:52:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22275,ORD-12889,2025-11-11,south-belt,15:00-17:00,2025-11-11T17:52:00,delivered_late,warm,true,direct handoff; acclimation note reviewed
DEL-22276,ORD-12895,2026-02-06,south-belt,15:00-17:00,2026-02-06T16:26:00,delivered,cold_snap,false,cold pack held longer than expected due traffic
DEL-22277,ORD-12907,2026-04-24,west-lake,12:00-14:00,2026-04-24T15:52:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-22278,ORD-12909,2025-11-17,dayton-core,12:00-14:00,2025-11-17T14:01:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22279,ORD-12911,2025-12-11,dayton-core,10:00-12:00,2025-12-11T11:26:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22280,ORD-12915,2026-03-12,dayton-core,11:00-13:00,2026-03-12T12:52:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22281,ORD-12918,2026-04-30,dayton-core,12:00-14:00,2026-04-30T13:29:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22282,ORD-12920,2025-11-13,north-river,12:00-14:00,2025-11-13T13:01:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22283,ORD-12922,2025-12-08,north-river,12:00-14:00,2025-12-08T13:24:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22284,ORD-12926,2026-03-01,north-river,11:00-13:00,2026-03-01T12:09:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22285,ORD-12947,2026-03-06,north-river,10:00-12:00,2026-03-06T11:16:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22286,ORD-12951,2026-05-03,north-river,09:00-11:00,2026-05-03T10:56:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22287,ORD-12955,2026-01-10,south-belt,15:00-17:00,2026-01-10T18:36:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-22288,ORD-12962,2026-05-02,south-belt,14:00-16:00,2026-05-02T16:01:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22289,ORD-12965,2025-12-11,west-lake,11:00-13:00,2025-12-11T12:28:00,delivered,warm,false,direct handoff; acclimation note reviewed
DEL-22290,ORD-12967,2026-01-04,west-lake,11:00-13:00,2026-01-04T12:08:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22291,ORD-12971,2026-04-03,west-lake,11:00-13:00,2026-04-03T12:47:00,delivered,warm,false,direct handoff; acclimation note reviewed
DEL-22292,ORD-12984,2026-03-12,west-lake,15:00-17:00,2026-03-12T16:47:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22293,ORD-12995,2026-01-14,columbus-outer,15:00-17:00,2026-01-14T16:39:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22294,ORD-12999,2026-02-22,columbus-outer,10:00-12:00,2026-02-22T11:27:00,delivered,cold_snap,false,cold pack held longer than expected due traffic
DEL-22295,ORD-13010,2026-03-12,west-lake,09:00-11:00,2026-03-12T10:17:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22296,ORD-13021,2025-11-11,west-lake,10:00-12:00,2025-11-11T12:05:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22297,ORD-13027,2026-03-05,west-lake,11:00-13:00,2026-03-05T14:29:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-22298,ORD-13030,2026-04-25,west-lake,12:00-14:00,2026-04-25T14:49:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-22299,ORD-13032,2025-11-12,dayton-core,15:00-17:00,2025-11-12T18:19:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-22300,ORD-13034,2025-12-10,dayton-core,12:00-14:00,2025-12-10T16:16:00,delivered_late,high_heat,true,bag temperature elevated on arrival
DEL-22301,ORD-13038,2026-03-02,dayton-core,10:00-12:00,2026-03-02T13:09:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-22302,ORD-13040,2026-04-02,dayton-core,15:00-17:00,2026-04-02T16:38:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22303,ORD-13045,2025-12-14,west-lake,11:00-13:00,2025-12-14T12:35:00,delivered,high_heat,false,bag temperature elevated on arrival
DEL-22304,ORD-13047,2025-12-27,west-lake,12:00-14:00,2025-12-27T13:57:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22305,ORD-13053,2026-03-08,west-lake,11:00-13:00,2026-03-08T12:24:00,delivered,stable,false,direct handoff; acclimation note reviewed
