order_id,order_date,customer_id,sku,quantity,unit_price,total_order_value,order_channel,rush_requested,fulfillment_type,notes
ORD-13296,2026-01-27,CUST-0374,EQUIP-ATO-001,1,148,148,email,false,live_delivery,office add-on order tied to maintenance rhythm and appearance stability
ORD-13297,2026-02-21,CUST-0374,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service window must stay inside access rules; office manager escalates quickly
ORD-13298,2026-03-21,CUST-0374,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service window must stay inside access rules; office manager escalates quickly
ORD-13299,2026-04-20,CUST-0374,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service window must stay inside access rules; office manager escalates quickly
ORD-13300,2025-11-04,CUST-0375,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13301,2025-11-07,CUST-0375,EQUIP-ALR-001,1,62,62,email,false,live_delivery,office add-on order tied to maintenance rhythm and appearance stability
ORD-13302,2025-11-30,CUST-0375,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13303,2025-12-27,CUST-0375,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13304,2026-01-22,CUST-0375,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13305,2026-02-21,CUST-0375,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13306,2026-03-22,CUST-0375,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13307,2026-03-25,CUST-0375,EQUIP-ATO-001,1,148,148,email,false,live_delivery,office add-on order tied to maintenance rhythm and appearance stability
ORD-13308,2026-04-22,CUST-0375,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13309,2025-11-02,CUST-0376,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service window must stay inside access rules; office manager escalates quickly
ORD-13310,2025-11-03,CUST-0376,EQUIP-ATO-001,1,148,148,email,false,live_delivery,office add-on order tied to maintenance rhythm and appearance stability
ORD-13311,2025-12-01,CUST-0376,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service window must stay inside access rules; office manager escalates quickly
ORD-13312,2025-12-03,CUST-0376,EQUIP-NOR-001,1,28,28,email,false,live_delivery,office add-on order tied to maintenance rhythm and appearance stability
ORD-13313,2025-12-30,CUST-0376,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service window must stay inside access rules; office manager escalates quickly
ORD-13314,2026-01-02,CUST-0376,EQUIP-NOR-001,1,28,28,email,false,live_delivery,office add-on order tied to maintenance rhythm and appearance stability
ORD-13315,2026-01-30,CUST-0376,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service window must stay inside access rules; office manager escalates quickly
ORD-13316,2026-02-25,CUST-0376,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service window must stay inside access rules; office manager escalates quickly
ORD-13317,2026-03-25,CUST-0376,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service window must stay inside access rules; office manager escalates quickly
ORD-13318,2026-04-25,CUST-0376,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service window must stay inside access rules; office manager escalates quickly
ORD-13319,2025-11-01,CUST-0377,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service window must stay inside access rules; office manager escalates quickly
ORD-13320,2025-11-02,CUST-0377,EQUIP-ATO-001,1,148,148,email,false,live_delivery,office add-on order tied to maintenance rhythm and appearance stability
ORD-13321,2025-11-30,CUST-0377,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service window must stay inside access rules; office manager escalates quickly
ORD-13322,2025-12-04,CUST-0377,EQUIP-NOR-001,1,28,28,email,false,live_delivery,office add-on order tied to maintenance rhythm and appearance stability
ORD-13323,2025-12-30,CUST-0377,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service window must stay inside access rules; office manager escalates quickly
ORD-13324,2026-01-29,CUST-0377,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service window must stay inside access rules; office manager escalates quickly
ORD-13325,2026-02-27,CUST-0377,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service window must stay inside access rules; office manager escalates quickly
ORD-13326,2026-03-04,CUST-0377,EQUIP-ALR-001,1,62,62,email,false,live_delivery,office add-on order tied to maintenance rhythm and appearance stability
ORD-13327,2026-03-25,CUST-0377,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service window must stay inside access rules; office manager escalates quickly
ORD-13328,2026-04-21,CUST-0377,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service window must stay inside access rules; office manager escalates quickly
ORD-13329,2026-04-22,CUST-0377,EQUIP-ATO-001,1,148,148,email,false,live_delivery,office add-on order tied to maintenance rhythm and appearance stability
ORD-13330,2025-11-07,CUST-0378,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13331,2025-12-03,CUST-0378,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13332,2026-01-02,CUST-0378,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13333,2026-01-04,CUST-0378,EQUIP-ALR-001,1,62,62,email,false,live_delivery,office add-on order tied to maintenance rhythm and appearance stability
ORD-13334,2026-02-02,CUST-0378,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13335,2026-02-03,CUST-0378,EQUIP-ATO-001,1,148,148,email,false,pickup,office add-on order tied to maintenance rhythm and appearance stability
ORD-13336,2026-03-05,CUST-0378,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13337,2026-04-02,CUST-0378,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13338,2026-05-03,CUST-0378,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13339,2026-05-07,CUST-0378,EQUIP-ALR-001,1,62,62,email,false,live_delivery,office add-on order tied to maintenance rhythm and appearance stability
ORD-13340,2025-11-14,CUST-0379,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13341,2025-11-16,CUST-0379,EQUIP-NOR-001,2,28,56,email,false,live_delivery,office add-on order tied to maintenance rhythm and appearance stability
ORD-13342,2025-12-15,CUST-0379,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13343,2026-01-12,CUST-0379,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13344,2026-02-08,CUST-0379,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13345,2026-02-08,CUST-0379,EQUIP-ALR-001,1,62,62,email,false,live_delivery,office add-on order tied to maintenance rhythm and appearance stability
ORD-13346,2026-03-08,CUST-0379,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13347,2026-04-03,CUST-0379,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13348,2026-04-08,CUST-0379,EQUIP-ALR-001,1,62,62,email,false,pickup,office add-on order tied to maintenance rhythm and appearance stability
ORD-13349,2026-05-01,CUST-0379,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13350,2026-05-01,CUST-0379,EQUIP-ALR-001,1,62,62,email,false,pickup,office add-on order tied to maintenance rhythm and appearance stability
ORD-13351,2025-11-12,CUST-0380,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13352,2025-12-08,CUST-0380,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13353,2026-01-08,CUST-0380,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13354,2026-01-11,CUST-0380,EQUIP-NOR-001,1,28,28,email,false,live_delivery,office add-on order tied to maintenance rhythm and appearance stability
ORD-13355,2026-02-07,CUST-0380,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13356,2026-02-08,CUST-0380,EQUIP-NOR-001,1,28,28,email,false,pickup,office add-on order tied to maintenance rhythm and appearance stability
ORD-13357,2026-03-08,CUST-0380,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13358,2026-04-05,CUST-0380,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13359,2026-04-06,CUST-0380,EQUIP-ATO-001,1,148,148,email,false,live_delivery,office add-on order tied to maintenance rhythm and appearance stability
ORD-13360,2026-05-05,CUST-0380,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13361,2025-11-03,CUST-0381,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service window must stay inside access rules; office manager escalates quickly
ORD-13362,2025-12-01,CUST-0381,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service window must stay inside access rules; office manager escalates quickly
ORD-13363,2025-12-03,CUST-0381,EQUIP-ALR-001,1,62,62,email,false,live_delivery,office add-on order tied to maintenance rhythm and appearance stability
ORD-13364,2025-12-29,CUST-0381,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service window must stay inside access rules; office manager escalates quickly
ORD-13365,2026-01-28,CUST-0381,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service window must stay inside access rules; office manager escalates quickly
ORD-13366,2026-02-24,CUST-0381,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service window must stay inside access rules; office manager escalates quickly
ORD-13367,2026-03-26,CUST-0381,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service window must stay inside access rules; office manager escalates quickly
ORD-13368,2026-04-26,CUST-0381,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service window must stay inside access rules; office manager escalates quickly
ORD-13369,2026-04-27,CUST-0381,EQUIP-NOR-001,1,28,28,email,false,live_delivery,office add-on order tied to maintenance rhythm and appearance stability
ORD-13370,2025-11-12,CUST-0382,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13371,2025-12-13,CUST-0382,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13372,2026-01-09,CUST-0382,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13373,2026-02-06,CUST-0382,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13374,2026-02-06,CUST-0382,EQUIP-ATO-001,1,148,148,email,false,pickup,office add-on order tied to maintenance rhythm and appearance stability
ORD-13375,2026-03-08,CUST-0382,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13376,2026-04-07,CUST-0382,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13377,2026-04-12,CUST-0382,EQUIP-NOR-001,1,28,28,email,false,live_delivery,office add-on order tied to maintenance rhythm and appearance stability
ORD-13378,2026-05-08,CUST-0382,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13379,2026-05-10,CUST-0382,EQUIP-ATO-001,1,148,148,email,false,live_delivery,office add-on order tied to maintenance rhythm and appearance stability
ORD-13380,2025-11-10,CUST-0383,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13381,2025-12-11,CUST-0383,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13382,2025-12-15,CUST-0383,EQUIP-ATO-001,1,148,148,email,false,live_delivery,office add-on order tied to maintenance rhythm and appearance stability
ORD-13383,2026-01-08,CUST-0383,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13384,2026-02-03,CUST-0383,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13385,2026-03-03,CUST-0383,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13386,2026-04-02,CUST-0383,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13387,2026-05-03,CUST-0383,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13388,2025-11-13,CUST-0384,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13389,2025-12-14,CUST-0384,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13390,2026-01-12,CUST-0384,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13391,2026-01-12,CUST-0384,EQUIP-ATO-001,1,148,148,email,false,pickup,office add-on order tied to maintenance rhythm and appearance stability
ORD-13392,2026-02-09,CUST-0384,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13393,2026-03-07,CUST-0384,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13394,2026-04-04,CUST-0384,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13395,2026-05-04,CUST-0384,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13396,2025-11-04,CUST-0385,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13397,2025-12-01,CUST-0385,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13398,2025-12-02,CUST-0385,SERV-EMR-001,1,295,295,phone,true,service_visit,service visit expected to feel routine and low-drama
ORD-13399,2026-01-01,CUST-0385,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13400,2026-01-04,CUST-0385,EQUIP-NOR-001,1,28,28,email,false,live_delivery,office add-on order tied to maintenance rhythm and appearance stability
ORD-13401,2026-01-05,CUST-0385,SERV-EMR-001,1,295,295,phone,true,service_visit,service visit expected to feel routine and low-drama
ORD-13402,2026-01-29,CUST-0385,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13403,2026-02-27,CUST-0385,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13404,2026-03-09,CUST-0385,SERV-EMR-001,1,295,295,phone,true,service_visit,service visit expected to feel routine and low-drama
ORD-13405,2026-03-30,CUST-0385,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13406,2026-04-02,CUST-0385,SERV-EMR-001,1,295,295,phone,true,service_visit,service visit expected to feel routine and low-drama
ORD-13407,2026-04-28,CUST-0385,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13408,2025-11-14,CUST-0386,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13409,2025-12-14,CUST-0386,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13410,2025-12-15,CUST-0386,EQUIP-ATO-001,1,148,148,email,false,pickup,office add-on order tied to maintenance rhythm and appearance stability
ORD-13411,2026-01-14,CUST-0386,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13412,2026-01-16,CUST-0386,EQUIP-NOR-001,2,28,56,email,false,live_delivery,office add-on order tied to maintenance rhythm and appearance stability
ORD-13413,2026-02-11,CUST-0386,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13414,2026-03-09,CUST-0386,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13415,2026-03-13,CUST-0386,EQUIP-NOR-001,1,28,28,email,false,live_delivery,office add-on order tied to maintenance rhythm and appearance stability
ORD-13416,2026-04-04,CUST-0386,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13417,2026-05-01,CUST-0386,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13418,2026-05-01,CUST-0386,EQUIP-ATO-001,1,148,148,email,false,live_delivery,office add-on order tied to maintenance rhythm and appearance stability
ORD-13419,2025-11-11,CUST-0387,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13420,2025-12-07,CUST-0387,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13421,2025-12-12,CUST-0387,EQUIP-ALR-001,1,62,62,email,false,live_delivery,office add-on order tied to maintenance rhythm and appearance stability
ORD-13422,2026-01-02,CUST-0387,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13423,2026-02-01,CUST-0387,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13424,2026-03-01,CUST-0387,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13425,2026-03-27,CUST-0387,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13426,2026-03-31,CUST-0387,EQUIP-ATO-001,1,148,148,email,false,live_delivery,office add-on order tied to maintenance rhythm and appearance stability
ORD-13427,2026-04-25,CUST-0387,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13428,2025-11-12,CUST-0388,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13429,2025-11-14,CUST-0388,EQUIP-ATO-001,1,148,148,email,false,live_delivery,office add-on order tied to maintenance rhythm and appearance stability
ORD-13430,2025-12-08,CUST-0388,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13431,2026-01-04,CUST-0388,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13432,2026-01-05,CUST-0388,EQUIP-ATO-001,1,148,148,email,false,live_delivery,office add-on order tied to maintenance rhythm and appearance stability
ORD-13433,2026-02-01,CUST-0388,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13434,2026-03-04,CUST-0388,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13435,2026-03-31,CUST-0388,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13436,2026-04-29,CUST-0388,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13437,2025-11-12,CUST-0389,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13438,2025-12-10,CUST-0389,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13439,2026-01-08,CUST-0389,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13440,2026-01-11,CUST-0389,EQUIP-ALR-001,1,62,62,email,false,live_delivery,office add-on order tied to maintenance rhythm and appearance stability
ORD-13441,2026-02-05,CUST-0389,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13442,2026-03-03,CUST-0389,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13443,2026-03-30,CUST-0389,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13444,2026-04-29,CUST-0389,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13445,2025-11-03,CUST-0390,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service window must stay inside access rules; office manager escalates quickly
ORD-13446,2025-12-01,CUST-0390,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service window must stay inside access rules; office manager escalates quickly
ORD-13447,2025-12-28,CUST-0390,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service window must stay inside access rules; office manager escalates quickly
ORD-13448,2026-01-24,CUST-0390,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service window must stay inside access rules; office manager escalates quickly
ORD-13449,2026-01-28,CUST-0390,EQUIP-ALR-001,1,62,62,email,false,pickup,office add-on order tied to maintenance rhythm and appearance stability
ORD-13450,2026-02-23,CUST-0390,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service window must stay inside access rules; office manager escalates quickly
ORD-13451,2026-03-24,CUST-0390,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service window must stay inside access rules; office manager escalates quickly
ORD-13452,2026-04-20,CUST-0390,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service window must stay inside access rules; office manager escalates quickly
ORD-13453,2026-04-22,CUST-0390,EQUIP-ATO-001,1,148,148,email,false,pickup,office add-on order tied to maintenance rhythm and appearance stability
ORD-13454,2025-11-08,CUST-0391,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13455,2025-12-08,CUST-0391,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13456,2026-01-04,CUST-0391,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13457,2026-01-04,CUST-0391,EQUIP-NOR-001,1,28,28,email,false,live_delivery,office add-on order tied to maintenance rhythm and appearance stability
ORD-13458,2026-01-31,CUST-0391,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13459,2026-02-27,CUST-0391,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13460,2026-03-27,CUST-0391,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13461,2026-03-28,CUST-0391,EQUIP-NOR-001,1,28,28,email,false,live_delivery,office add-on order tied to maintenance rhythm and appearance stability
ORD-13462,2026-04-22,CUST-0391,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13463,2026-04-23,CUST-0391,EQUIP-ATO-001,1,148,148,email,false,live_delivery,office add-on order tied to maintenance rhythm and appearance stability
ORD-13464,2025-11-10,CUST-0392,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service window must stay inside access rules; office manager escalates quickly
ORD-13465,2025-12-07,CUST-0392,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service window must stay inside access rules; office manager escalates quickly
ORD-13466,2025-12-11,CUST-0392,EQUIP-ALR-001,1,62,62,email,false,live_delivery,office add-on order tied to maintenance rhythm and appearance stability
ORD-13467,2026-01-03,CUST-0392,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service window must stay inside access rules; office manager escalates quickly
ORD-13468,2026-02-02,CUST-0392,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service window must stay inside access rules; office manager escalates quickly
ORD-13469,2026-03-02,CUST-0392,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service window must stay inside access rules; office manager escalates quickly
ORD-13470,2026-03-03,CUST-0392,EQUIP-ATO-001,1,148,148,email,false,live_delivery,office add-on order tied to maintenance rhythm and appearance stability
ORD-13471,2026-04-02,CUST-0392,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service window must stay inside access rules; office manager escalates quickly
ORD-13472,2026-04-28,CUST-0392,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service window must stay inside access rules; office manager escalates quickly
ORD-13473,2025-11-11,CUST-0393,SERV-MNT-002,1,360,360,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13474,2025-11-24,CUST-0393,SERV-MNT-002,1,360,360,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13475,2025-11-26,CUST-0393,EQUIP-NOR-001,1,28,28,email,false,live_delivery,office add-on order tied to maintenance rhythm and appearance stability
ORD-13476,2025-12-10,CUST-0393,SERV-MNT-002,1,360,360,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13477,2025-12-23,CUST-0393,SERV-MNT-002,1,360,360,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13478,2026-01-09,CUST-0393,SERV-MNT-002,1,360,360,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13479,2026-01-24,CUST-0393,SERV-MNT-002,1,360,360,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13480,2026-01-29,CUST-0393,EQUIP-ALR-001,1,62,62,email,false,live_delivery,office add-on order tied to maintenance rhythm and appearance stability
ORD-13481,2026-02-07,CUST-0393,SERV-MNT-002,1,360,360,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13482,2026-02-24,CUST-0393,SERV-MNT-002,1,360,360,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13483,2026-03-01,CUST-0393,EQUIP-ATO-001,1,148,148,email,false,live_delivery,office add-on order tied to maintenance rhythm and appearance stability
ORD-13484,2026-03-11,CUST-0393,SERV-MNT-002,1,360,360,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13485,2026-03-11,CUST-0393,EQUIP-NOR-001,1,28,28,email,false,live_delivery,office add-on order tied to maintenance rhythm and appearance stability
ORD-13486,2026-03-24,CUST-0393,SERV-MNT-002,1,360,360,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13487,2026-03-24,CUST-0393,EQUIP-ALR-001,1,62,62,email,false,live_delivery,office add-on order tied to maintenance rhythm and appearance stability
ORD-13488,2026-04-05,CUST-0393,SERV-MNT-002,1,360,360,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13489,2026-04-20,CUST-0393,SERV-MNT-002,1,360,360,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13490,2026-05-02,CUST-0393,SERV-MNT-002,1,360,360,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13491,2025-11-10,CUST-0394,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13492,2025-12-11,CUST-0394,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13493,2025-12-16,CUST-0394,EQUIP-ALR-001,1,62,62,email,false,live_delivery,office add-on order tied to maintenance rhythm and appearance stability
ORD-13494,2026-01-07,CUST-0394,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13495,2026-01-11,CUST-0394,EQUIP-NOR-001,1,28,28,email,false,live_delivery,office add-on order tied to maintenance rhythm and appearance stability
ORD-13496,2026-02-04,CUST-0394,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13497,2026-03-05,CUST-0394,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13498,2026-04-04,CUST-0394,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13499,2026-05-01,CUST-0394,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service visit expected to feel routine and low-drama
ORD-13500,2026-05-05,CUST-0394,EQUIP-ALR-001,1,62,62,email,false,pickup,office add-on order tied to maintenance rhythm and appearance stability
ORD-13501,2025-11-10,CUST-0395,SERV-MNT-001,1,420,420,account_manager,false,service_visit,service window must stay inside access rules; office manager escalates quickly
